_c0,userId,gender,n_pages,submit_downgrade,thumbs_down,home,downgrade,roll_advert,cancellation,about,submit_registration,cancel,login,register,add_playlist,nextsong,thumbs_up,error,submit_upgrade,total_length,label
16636,1424172,1,2768,1,25,90,21,35,0,7,0,0,0,0,60,2292,127,1,0,569043,1
16637,1769132,0,2456,0,26,88,16,0,1,2,0,1,0,0,53,2063,102,3,0,509410,0
16638,1437590,0,5900,1,53,197,57,17,0,12,0,0,0,0,121,4947,266,5,2,1237089,1
16639,1849068,0,1459,0,14,53,11,17,0,2,0,0,0,0,45,1185,71,0,1,294366,0
16640,1464175,0,1815,0,12,52,11,3,1,3,0,1,0,0,40,1548,78,0,1,392762,0
16641,1533479,0,4468,2,28,140,31,42,0,8,0,0,0,0,127,3722,199,4,3,927481,1
16642,1205256,1,1988,2,10,75,18,24,0,6,0,0,0,0,47,1643,90,1,2,405005,1
16643,1893426,0,129,0,2,4,0,12,0,0,0,0,0,0,1,94,2,0,0,23044,0
16644,1180451,1,5647,2,37,189,44,51,0,16,0,0,0,0,153,4696,232,7,3,1165216,1
16645,1181589,1,516,1,2,20,5,6,0,3,0,0,0,0,10,419,28,0,2,103751,1
16646,1045110,1,559,1,3,22,7,6,0,0,0,0,0,0,12,473,20,1,1,113041,1
16647,1156440,0,4140,3,28,169,39,55,0,7,0,0,0,0,82,3420,174,4,2,843667,1
16648,1591361,0,243,0,1,13,0,13,0,1,0,0,0,0,5,194,9,0,0,47991,0
16649,1779334,1,3235,1,25,111,33,52,1,6,0,1,0,0,73,2655,145,2,2,657907,1
16650,1878794,0,599,1,10,21,6,4,1,1,0,1,0,0,17,493,16,1,1,125016,1
16651,1874810,0,492,0,5,18,0,27,0,0,0,0,0,0,13,390,16,0,0,91231,0
16652,1088190,1,675,0,2,24,4,1,0,0,0,0,0,0,21,568,31,0,0,143960,0
16653,1079278,0,92,0,0,7,0,4,0,0,0,0,0,0,3,64,4,0,0,15588,0
16654,1174593,0,4031,2,31,158,36,30,0,8,0,0,0,0,112,3289,173,2,3,822055,1
16655,1089730,1,628,0,6,19,7,1,1,2,0,1,0,0,16,529,20,0,1,137473,0
16656,1081659,0,3179,2,31,102,27,32,0,5,0,0,0,0,77,2636,146,2,1,645753,1
16657,1474404,0,181,0,0,11,0,12,0,1,0,0,0,0,2,143,5,0,0,35375,0
16658,1699863,1,2369,1,16,92,17,12,0,3,0,0,0,0,55,1990,103,0,2,491830,1
16659,1314473,0,862,1,9,35,4,28,0,2,0,0,0,0,13,687,38,0,1,169979,1
16660,1085081,1,1056,1,14,32,6,13,0,1,0,0,0,0,25,870,46,0,1,219430,1
16661,1901797,1,649,0,5,28,6,5,0,0,0,0,0,0,16,529,30,1,1,130714,0
16662,1243433,0,1418,1,16,59,11,35,0,1,0,0,0,0,32,1146,48,1,2,286241,1
16663,1640021,0,103,0,0,4,3,0,1,0,0,1,0,0,2,83,4,0,1,19848,0
16664,1306799,0,790,0,9,33,5,4,0,1,0,0,0,0,22,661,28,1,1,159994,0
16665,1608071,0,4037,1,25,123,32,18,0,5,0,0,0,0,103,3392,171,1,1,841950,1
16666,1005217,1,985,0,7,37,7,5,1,1,0,1,0,0,22,820,36,1,1,200938,0
16667,1923256,0,6186,3,40,220,51,76,0,10,0,0,0,0,144,5132,261,6,4,1291650,1
16668,1637378,1,70,0,1,4,0,4,0,0,0,0,0,0,1,55,1,0,0,13301,0
16669,1930115,0,1219,0,13,54,11,14,0,1,0,0,0,0,21,993,53,1,1,247066,0
16670,1021633,0,739,0,6,29,6,2,1,3,0,1,0,0,13,616,30,0,0,152452,0
16671,1427419,0,940,0,13,26,10,3,1,1,0,1,0,0,30,788,40,0,1,196260,0
16672,1958596,1,3746,0,27,126,25,17,0,3,0,0,0,0,81,3133,165,6,1,778377,0
16673,1405047,1,2837,0,19,113,23,1,0,4,0,0,0,0,70,2370,113,5,0,586845,0
16674,1661152,1,4478,0,33,177,34,66,1,6,0,1,0,0,98,3683,190,3,1,915674,0
16675,1247171,1,1520,0,11,63,2,78,1,1,0,1,0,0,36,1189,60,2,1,296640,0
16676,1636356,1,3423,0,18,116,22,23,0,10,0,0,0,0,82,2882,128,3,1,719709,0
16677,1427125,0,440,0,2,19,1,28,0,0,0,0,0,0,4,345,13,1,1,83332,0
16678,1631152,1,2336,1,19,70,23,35,0,8,0,0,0,0,63,1932,104,3,2,477925,1
16679,1107903,0,2206,0,19,91,16,55,1,5,0,1,0,0,43,1775,82,3,1,447821,0
16680,1571384,1,1748,0,12,63,17,11,1,1,0,1,0,0,39,1456,75,3,1,364997,0
16681,1950072,1,1068,0,7,32,9,17,0,0,0,0,0,0,29,892,37,0,1,222413,0
16682,1092335,0,2517,0,18,87,12,26,0,6,0,0,0,0,57,2085,118,2,1,521391,0
16683,1885885,0,3279,3,20,123,23,65,0,7,0,0,0,0,77,2672,126,2,4,664306,1
16684,1040888,0,1724,1,17,59,14,5,0,0,0,0,0,0,48,1420,79,1,2,355363,1
16685,1195290,0,247,0,2,5,0,13,0,1,0,0,0,0,4,202,15,0,0,50175,0
16686,1275040,0,1825,2,13,62,11,50,1,5,0,1,0,0,42,1487,81,2,3,372027,1
16687,1310157,1,332,0,4,9,4,0,1,1,0,1,0,0,6,281,8,1,1,70341,0
16688,1696471,1,1398,0,15,47,8,0,0,1,0,0,0,0,27,1175,57,1,0,288883,0
16689,1000626,1,2770,1,25,96,22,26,0,6,0,0,0,0,57,2327,106,1,0,578358,1
16690,1778295,0,1465,0,11,70,1,75,0,3,0,0,0,0,35,1121,52,1,1,275661,0
16691,1995950,1,4691,1,48,144,39,31,0,13,0,0,0,0,101,3937,209,2,2,981866,1
16692,1998587,1,3049,1,34,143,6,118,1,6,0,1,0,0,62,2392,119,3,2,590006,1
16693,1133430,0,1499,1,10,68,3,60,0,4,0,0,0,0,33,1176,61,3,1,291908,1
16694,1736828,1,902,0,12,49,0,48,0,4,0,0,0,0,16,694,36,0,0,166512,0
16695,1052695,0,2481,1,21,89,23,9,0,6,0,0,0,0,54,2079,106,2,1,517871,1
16696,1919074,1,1135,0,10,35,15,12,1,2,0,1,0,0,20,937,51,2,1,230979,0
16697,1016119,0,2254,0,16,75,21,41,0,4,0,0,0,0,59,1860,92,4,1,457211,0
16698,1107583,0,3422,0,28,117,30,6,0,6,0,0,0,0,83,2888,137,2,1,716230,0
16699,1962597,0,2232,2,19,110,8,72,0,4,0,0,0,0,57,1760,86,1,2,436628,1
16700,1472238,0,2475,0,16,81,25,15,0,5,0,0,0,0,57,2074,85,1,1,516811,0
16701,1263834,1,1184,0,11,44,8,9,1,0,0,1,0,0,27,971,57,2,1,240403,0
16702,1364143,0,5329,1,49,216,43,46,0,15,0,0,0,0,123,4405,211,6,2,1092441,1
16703,1976891,1,687,1,9,25,7,25,0,1,0,0,0,0,14,554,22,0,1,142422,1
16704,1507625,1,387,0,2,12,0,31,0,2,0,0,0,0,7,305,12,0,0,75293,0
16705,1732053,0,301,0,3,18,1,8,0,1,0,0,0,0,5,235,11,0,1,58025,0
16706,1718517,1,715,0,5,26,8,14,1,1,0,1,0,0,16,576,28,3,1,142566,0
16707,1225359,1,746,0,7,39,3,26,0,4,0,0,0,0,18,579,33,1,1,141051,0
16708,1663073,1,2219,1,23,88,11,57,0,3,0,0,0,0,53,1811,89,1,1,451775,1
16709,1749507,0,331,0,4,17,0,28,0,0,0,0,0,0,7,238,15,1,0,60445,0
16710,1141148,1,842,0,8,28,5,1,0,2,0,0,0,0,23,708,27,1,1,172370,0
16711,1081015,0,3267,0,25,93,24,14,1,3,0,1,0,0,94,2739,133,2,1,683418,0
16712,1337137,0,2598,3,18,105,16,40,0,4,0,0,0,0,64,2115,127,1,3,525699,1
16713,1590920,0,1865,0,14,71,22,1,1,3,0,1,0,0,49,1561,79,2,0,398785,0
16714,1062703,1,2369,1,22,92,22,16,0,7,0,0,0,0,60,1960,92,2,1,482709,1
16715,1021555,1,1588,0,15,49,17,14,1,3,0,1,0,0,49,1301,67,2,1,322534,0
16716,1619386,0,71,0,0,5,0,4,0,0,0,0,0,0,3,53,2,0,0,12662,0
16717,1827868,1,5213,1,39,159,44,8,0,5,0,0,0,0,127,4428,224,5,2,1106351,1
16718,1692258,1,4509,0,40,166,35,35,1,8,0,1,0,0,105,3758,184,6,1,930471,0
16719,1840669,1,798,0,6,31,10,0,0,1,0,0,0,0,15,681,21,0,0,168333,0
16720,1783058,1,2472,0,17,101,23,23,1,5,0,1,0,0,44,2038,105,0,1,510344,0
16721,1994185,1,813,0,9,25,6,9,1,1,0,1,0,0,22,663,36,0,1,166251,0
16722,1562832,1,2117,1,26,73,11,56,0,6,0,0,0,0,41,1731,82,0,1,424560,1
16723,1662781,1,11243,7,97,410,89,145,0,17,0,0,0,0,281,9277,484,12,8,2307753,1
16724,1592332,1,2312,1,25,96,7,52,0,6,0,0,0,0,40,1862,105,1,0,464239,1
16725,1668203,1,539,1,4,30,4,17,0,1,0,0,0,0,12,418,21,1,1,104101,1
16726,1010017,1,600,0,1,27,8,0,0,2,0,0,0,0,9,502,24,0,1,122881,0
16727,1690998,1,2570,0,24,89,25,58,1,1,0,1,0,0,60,2100,98,3,1,536076,0
16728,1087288,0,511,0,4,16,2,0,0,0,0,0,0,0,15,427,29,0,0,104837,0
16729,1827095,1,2124,0,20,70,24,5,0,1,0,0,0,0,52,1785,96,2,1,442464,0
16730,1061576,0,3941,2,23,135,28,26,0,14,0,0,0,0,93,3278,176,4,2,820901,1
16731,1075222,0,335,0,2,14,1,13,1,0,0,1,0,0,5,268,18,0,1,65922,0
16732,1556178,1,2262,0,14,60,18,1,1,4,0,1,0,0,53,1934,104,3,0,481484,0
16733,1169742,1,157,0,2,6,0,11,0,0,0,0,0,0,7,121,5,0,0,29982,0
16734,1691776,0,3095,1,25,100,34,30,1,6,0,1,0,0,89,2558,125,5,1,639043,1
16735,1011374,0,2108,1,28,65,11,14,0,6,0,0,0,0,54,1770,87,1,0,437205,1
16736,1066001,1,549,0,3,35,0,39,0,0,0,0,0,0,12,408,21,0,0,100868,0
16737,1806732,1,5077,2,48,177,48,52,1,6,0,1,0,0,118,4227,203,2,3,1053145,1
16738,1345156,0,1449,0,10,54,12,7,0,4,0,0,0,0,33,1207,45,4,1,300575,0
16739,1355885,0,2434,1,19,74,30,23,1,4,0,1,0,0,45,2019,107,3,2,499645,1
16740,1043726,0,4800,1,38,175,45,58,0,11,0,0,0,0,103,3950,215,7,2,982719,1
16741,1231910,0,1371,0,10,42,14,29,0,2,0,0,0,0,37,1108,60,2,1,276800,0
16742,1015404,1,86,0,0,8,0,9,0,0,0,0,0,0,0,55,1,0,0,14141,0
16743,1598741,1,350,0,4,13,0,0,0,1,0,0,0,0,9,285,22,1,0,70220,0
16744,1030200,1,1601,0,11,49,16,0,0,6,0,0,0,0,31,1368,72,1,0,335969,0
16745,1413952,0,6396,1,51,219,63,65,0,13,0,0,0,0,169,5287,270,5,2,1323344,1
16746,1802341,0,1865,0,14,47,18,1,1,2,0,1,0,0,46,1598,75,1,0,402473,0
16747,1103357,0,168,0,0,10,0,10,1,0,0,1,0,0,7,117,12,0,0,27812,0
16748,1886744,1,2118,0,17,80,27,6,1,1,0,1,0,0,43,1790,74,2,1,454519,0
16749,1698891,0,3840,1,40,132,34,21,0,7,0,0,0,0,90,3184,168,5,2,795383,1
16750,1883872,0,6315,0,57,217,58,32,0,11,0,0,0,0,145,5312,249,5,1,1313378,0
16751,1366746,1,2120,0,17,84,17,7,0,1,0,0,0,0,46,1780,93,1,1,444282,0
16752,1902992,1,865,1,6,27,9,8,0,1,0,0,0,0,19,716,42,0,1,174871,1
16753,1970441,0,330,0,4,12,3,0,1,0,0,1,0,0,14,269,12,1,1,66129,0
16754,1532975,0,2842,1,15,108,22,50,1,5,0,1,0,0,64,2319,122,7,2,574926,1
16755,1934320,0,534,0,1,26,0,38,0,3,0,0,0,0,10,394,27,0,0,97872,0
16756,1191242,1,28,0,0,0,0,0,1,0,0,1,0,0,0,23,2,0,0,4980,0
16757,1467156,0,3610,1,27,126,32,13,0,5,0,0,0,0,86,3006,167,6,2,752586,1
16758,1712431,1,2671,2,21,96,12,66,0,6,0,0,0,0,60,2186,107,2,2,545695,1
16759,1431053,0,2219,0,24,80,22,0,0,6,0,0,0,0,53,1844,100,2,1,445977,0
16760,1518110,0,6003,1,42,209,55,9,0,6,0,0,0,0,142,5004,281,10,2,1235860,1
16761,1467321,1,1261,1,12,45,10,29,0,1,0,0,0,0,28,1030,50,1,1,257946,1
16762,1387059,0,823,0,6,35,5,7,1,0,0,1,0,0,23,680,28,0,1,167041,0
16763,1939313,1,3983,1,33,146,41,24,1,11,0,1,0,0,104,3303,168,5,2,812499,1
16764,1577946,1,5989,1,44,210,48,25,0,9,0,0,0,0,139,5028,262,3,1,1263630,1
16765,1355355,1,71,0,1,4,0,4,0,0,0,0,0,0,3,53,3,0,0,14430,0
16766,1123585,1,3745,0,33,148,44,1,0,6,0,0,0,0,87,3118,161,6,0,785180,0
16767,1363168,0,1562,0,13,68,1,80,0,5,0,0,0,0,29,1219,57,3,1,297703,0
16768,1526413,0,1551,1,11,64,3,78,0,1,0,0,0,0,25,1214,65,0,1,302872,1
16769,1716676,0,525,1,5,17,1,17,1,2,0,1,0,0,10,425,20,0,0,104528,1
16770,1445603,1,1570,0,16,42,11,2,1,5,0,1,0,0,34,1340,53,1,0,332054,0
16771,1490892,0,1381,0,15,48,10,3,0,0,0,0,0,0,26,1156,57,1,0,284585,0
16772,1657109,0,4372,0,32,159,35,5,0,6,0,0,0,0,77,3697,189,2,0,916113,0
16773,1397496,0,1695,0,13,66,13,15,0,4,0,0,0,0,36,1403,81,1,1,358694,0
16774,1029067,0,5192,2,36,191,58,21,0,12,0,0,0,0,116,4326,218,4,2,1080066,1
16775,1315501,1,481,0,3,16,5,1,0,3,0,0,0,0,9,405,18,1,0,101186,0
16776,1948990,0,6933,3,54,237,46,89,0,21,0,0,0,0,168,5746,298,5,4,1428927,1
16777,1934515,1,1596,0,12,56,7,31,1,6,0,1,0,0,36,1304,76,1,1,326929,0
16778,1677446,1,275,0,0,10,0,15,0,0,0,0,0,0,8,219,10,0,1,55637,0
16779,1944604,1,551,1,6,16,8,3,0,0,0,0,0,0,12,476,16,0,1,120015,1
16780,1735105,1,1590,0,8,52,15,23,1,2,0,1,0,0,31,1330,53,2,1,328771,0
16781,1199076,1,1147,0,8,53,4,33,0,2,0,0,0,0,25,919,49,2,1,228708,0
16782,1477513,1,4119,0,29,150,35,58,0,6,0,0,0,0,88,3440,166,4,1,851091,0
16783,1948332,1,279,0,1,11,4,0,1,1,0,1,0,0,6,236,7,0,0,57527,0
16784,1949803,1,1707,0,11,73,14,23,0,0,0,0,0,0,51,1388,71,1,1,350400,0
16785,1967992,1,6860,3,65,244,48,69,1,17,0,1,0,0,169,5692,259,4,4,1410216,1
16786,1500857,0,614,0,4,28,2,25,0,2,0,0,0,0,14,488,25,2,1,122162,0
16787,1184668,0,5086,1,42,184,44,52,0,10,0,0,0,0,129,4203,206,3,2,1048800,1
16788,1699380,1,1694,0,9,66,17,17,0,1,0,0,0,0,31,1404,61,3,1,344533,0
16789,1253448,1,416,0,4,18,5,1,0,2,0,0,0,0,11,346,14,1,1,86040,0
16790,1551539,1,450,0,1,18,0,21,1,3,0,1,0,0,13,345,18,2,0,81691,0
16791,1839132,1,1063,1,13,56,10,11,0,1,0,0,0,0,22,843,55,0,2,208006,1
16792,1526628,0,2422,0,25,66,15,0,0,4,0,0,0,0,69,2071,104,3,0,522762,0
16793,1637449,1,334,0,4,8,5,1,1,0,0,1,0,0,5,281,15,1,0,69927,0
16794,1297205,1,1453,0,14,48,9,8,0,2,0,0,0,0,36,1227,63,3,1,310078,0
16795,1934619,0,599,0,8,29,5,1,0,1,0,0,0,0,20,490,19,2,0,127435,0
16796,1642905,0,3023,0,31,100,28,0,1,7,0,1,0,0,64,2536,129,1,0,630565,0
16797,1905481,0,4033,2,38,129,40,31,0,12,0,0,0,0,96,3365,164,2,2,839503,1
16798,1476889,0,2103,2,22,81,10,36,0,2,0,0,0,0,49,1730,91,3,2,429305,1
16799,1523961,1,2892,1,23,118,8,132,0,4,0,0,0,0,71,2288,126,3,1,580294,1
16800,1195247,0,4183,1,37,147,40,16,0,7,0,0,0,0,117,3485,168,8,2,872265,1
16801,1368565,1,3054,1,27,125,20,28,0,8,0,0,0,0,67,2523,120,6,2,623711,1
16802,1653514,1,142,0,2,5,0,7,0,0,0,0,0,0,1,115,6,0,0,27934,0
16803,1119584,0,1488,1,7,48,6,41,1,1,0,1,0,0,31,1229,60,5,2,298144,1
16804,1674952,1,1398,0,8,49,8,33,0,5,0,0,0,0,37,1126,69,1,1,281484,0
16805,1747144,0,1449,1,16,57,13,15,0,4,0,0,0,0,38,1176,61,2,0,293717,1
16806,1483285,1,820,0,9,33,12,4,0,2,0,0,0,0,19,670,26,2,1,165711,0
16807,1183635,0,1994,0,13,75,15,7,1,6,0,1,0,0,41,1692,72,2,1,421178,0
16808,1820550,0,406,0,4,13,5,4,0,0,0,0,0,0,9,335,22,1,1,81938,0
16809,1753149,0,3402,0,33,130,29,10,1,4,0,1,0,0,84,2831,144,1,1,718071,0
16810,1612481,1,70,0,0,1,3,0,1,0,0,1,0,0,2,59,2,0,0,15046,0
16811,1510436,1,1038,1,14,42,2,26,0,4,0,0,0,0,25,820,47,0,2,207423,1
16812,1935292,1,472,0,10,12,4,1,0,0,0,0,0,0,15,389,22,1,1,94771,0
16813,1894628,1,1271,0,13,46,11,3,0,3,0,0,0,0,31,1073,51,2,1,266975,0
16814,1327811,0,1078,0,10,33,6,17,0,1,0,0,0,0,25,897,45,1,1,219563,0
16815,1430167,0,920,0,8,32,4,0,1,2,0,1,0,0,21,776,39,1,0,190569,0
16816,1259453,1,206,0,1,12,0,5,0,1,0,0,0,0,7,162,8,0,1,37102,0
16817,1466960,1,332,0,1,26,0,21,0,0,0,0,0,0,3,251,9,0,0,62785,0
16818,1149117,0,587,0,5,29,0,38,0,1,0,0,0,0,15,439,24,0,0,106268,0
16819,1070195,1,3371,1,24,109,35,19,1,9,0,1,0,0,83,2821,149,1,2,697938,1
16820,1049086,1,1769,2,17,61,12,32,1,0,0,1,0,0,37,1467,65,3,3,368415,1
16821,1925510,0,3828,2,32,147,33,44,0,8,0,0,0,0,59,3197,145,2,1,801563,1
16822,1205988,0,166,0,1,8,0,8,0,0,0,0,0,0,3,131,7,0,0,32078,0
16823,1745695,1,2660,1,30,108,21,16,1,5,0,1,0,0,70,2192,120,4,1,539930,1
16824,1230694,1,1282,0,8,47,9,37,0,1,0,0,0,0,24,1050,50,1,1,264820,0
16825,1553003,0,2040,0,25,68,13,27,0,9,0,0,0,0,48,1701,64,1,1,431782,0
16826,1171472,0,3974,1,34,170,28,100,0,6,0,0,0,0,89,3184,172,4,2,792326,1
16827,1668219,1,2420,1,20,98,14,61,0,5,0,0,0,0,56,1931,114,3,1,484690,1
16828,1510781,1,738,0,3,26,0,44,0,2,0,0,0,0,16,570,37,1,1,138046,0
16829,1950440,0,4170,0,35,163,23,39,0,12,0,0,0,0,97,3442,164,4,1,850718,0
16830,1398657,0,3482,2,36,149,13,114,0,4,0,0,0,0,85,2763,125,6,3,690624,1
16831,1435781,1,966,1,12,41,7,15,0,1,0,0,0,0,18,795,33,1,1,202144,1
16832,1554758,1,1160,0,10,50,8,31,0,0,0,0,0,0,31,938,46,0,1,236181,0
16833,1779885,1,4015,2,43,122,38,35,0,3,0,0,0,0,108,3330,179,6,2,828326,1
16834,1178731,0,3165,0,27,100,23,7,0,4,0,0,0,0,84,2663,147,7,0,660567,0
16835,1550670,1,586,1,5,24,1,35,0,2,0,0,0,0,11,460,19,1,0,114433,1
16836,1220446,1,4450,2,36,182,41,20,0,9,0,0,0,0,108,3701,161,3,3,918101,1
16837,1782082,0,8061,6,71,269,58,114,0,14,0,0,0,0,185,6711,315,5,6,1659586,1
16838,1546978,0,760,0,4,36,6,15,0,0,0,0,0,0,19,618,27,1,1,155483,0
16839,1199056,0,943,0,9,31,10,1,0,1,0,0,0,0,35,788,39,1,0,192702,0
16840,1885322,0,2018,0,14,76,13,12,0,0,0,0,0,0,41,1706,86,1,1,426758,0
16841,1083609,0,1980,0,16,75,11,50,1,3,0,1,0,0,37,1626,80,1,1,401788,0
16842,1925226,1,254,0,4,21,0,13,0,3,0,0,0,0,8,178,5,0,0,42901,0
16843,1485510,0,1732,0,8,70,15,0,0,2,0,0,0,0,43,1450,77,0,1,363800,0
16844,1691834,1,1929,0,14,88,5,74,1,4,0,1,0,0,39,1524,78,2,1,379508,0
16845,1460061,0,316,0,2,15,0,21,0,1,0,0,0,0,2,250,7,1,0,60708,0
16846,1252116,0,280,0,1,14,2,1,1,1,0,1,0,0,10,219,21,2,0,54017,0
16847,1559510,0,547,0,6,24,3,29,0,0,0,0,0,0,5,427,26,0,1,101617,0
16848,1090360,0,623,0,3,35,0,31,0,1,0,0,0,0,17,473,25,1,0,115671,0
16849,1456437,1,3650,2,22,132,31,44,0,8,0,0,0,0,80,3014,157,5,2,745529,1
16850,1998881,1,419,0,2,20,0,24,0,0,0,0,0,0,2,334,14,0,0,83206,0
16851,1028749,0,1134,0,11,42,7,5,0,4,0,0,0,0,19,944,43,4,1,235288,0
16852,1920156,1,1422,0,9,65,10,3,1,4,0,1,0,0,35,1185,49,1,1,288897,0
16853,1902561,0,767,0,6,40,0,51,0,2,0,0,0,0,18,572,32,0,1,147358,0
16854,1628438,0,2379,0,17,86,28,1,1,5,0,1,0,0,63,1993,104,2,0,490704,0
16855,1275779,0,2677,0,22,90,22,11,1,6,0,1,0,0,65,2234,104,5,1,560271,0
16856,1160325,0,3201,2,27,118,18,115,0,10,0,0,0,0,73,2573,123,3,2,643358,1
16857,1055658,0,4487,2,47,156,35,51,0,4,0,0,0,0,119,3689,191,5,2,909843,1
16858,1946215,1,1106,1,12,50,8,20,0,3,0,0,0,0,17,915,38,0,0,228287,1
16859,1780119,0,473,0,1,25,0,27,1,1,0,1,0,0,4,364,22,2,0,91712,0
16860,1879165,0,6687,1,59,228,61,8,0,12,0,0,0,0,174,5608,277,4,1,1390710,1
16861,1672404,1,209,0,3,11,0,9,0,2,0,0,0,0,5,157,11,0,0,37938,0
16862,1556818,0,495,0,4,26,3,20,0,0,0,0,0,0,3,382,19,0,1,93271,0
16863,1421272,0,4986,2,36,156,53,18,0,5,0,0,0,0,106,4175,199,9,3,1035515,1
16864,1702103,0,138,0,2,10,0,15,0,1,0,0,0,0,1,98,3,1,0,25243,0
16865,1997676,0,1269,0,7,49,8,55,0,1,0,0,0,0,31,990,58,2,1,247746,0
16866,1037661,0,1300,0,14,50,14,22,1,3,0,1,0,0,35,1063,44,1,1,263798,0
16867,1052337,1,979,0,7,33,12,1,1,0,0,1,0,0,25,809,49,3,0,197505,0
16868,1961317,0,794,1,10,29,9,7,0,1,0,0,0,0,17,671,21,1,0,166431,1
16869,1334917,1,6931,1,50,241,61,27,0,13,0,0,0,0,173,5818,315,6,0,1443134,1
16870,1429562,1,1493,1,11,62,4,57,0,1,0,0,0,0,37,1174,65,3,0,289215,1
16871,1922100,0,1107,1,9,48,5,40,1,1,0,1,0,0,30,865,53,3,2,221086,1
16872,1863379,0,1057,1,13,59,5,63,0,3,0,0,0,0,17,794,38,3,1,196814,1
16873,1187179,1,6695,3,58,223,53,125,0,13,0,0,0,0,170,5499,285,9,4,1377196,1
16874,1226347,0,1730,0,13,53,18,2,1,2,0,1,0,0,48,1461,77,1,1,369174,0
16875,1949729,1,3631,3,31,129,45,31,0,4,0,0,0,0,81,3011,168,3,4,741893,1
16876,1812485,0,2251,0,15,93,19,3,0,4,0,0,0,0,53,1910,93,2,0,470406,0
16877,1806874,0,319,0,1,19,0,25,0,2,0,0,0,0,4,244,7,1,0,62287,0
16878,1435005,1,6088,2,53,203,50,67,0,13,0,0,0,0,127,5120,225,3,3,1280091,1
16879,1689876,1,142,0,2,7,0,10,0,0,0,0,0,0,1,109,2,0,0,27526,0
16880,1418503,0,1310,1,12,47,12,34,0,2,0,0,0,0,38,1054,46,1,1,265805,1
16881,1409664,0,601,0,7,35,0,28,0,0,0,0,0,0,15,472,18,1,0,112697,0
16882,1212420,0,904,0,9,39,3,18,0,2,0,0,0,0,24,729,34,3,1,178703,0
16883,1702009,1,3862,1,38,156,26,39,1,7,0,1,0,0,83,3194,167,2,2,792700,1
16884,1674336,1,577,0,7,26,6,0,0,4,0,0,0,0,9,470,22,0,1,115243,0
16885,1427316,1,4312,2,38,149,23,66,0,6,0,0,0,0,97,3622,142,4,3,904987,1
16886,1724296,0,1457,0,12,45,23,4,1,2,0,1,0,0,36,1218,55,2,0,301885,0
16887,1383082,0,1009,0,7,35,4,52,0,1,0,0,0,0,24,812,33,0,1,206334,0
16888,1162812,1,919,1,9,26,6,2,0,5,0,0,0,0,19,787,38,0,2,195682,1
16889,1803740,1,2276,0,18,66,9,31,0,4,0,0,0,0,42,1905,98,2,1,472515,0
16890,1476230,0,628,0,7,21,4,0,0,1,0,0,0,0,17,525,36,2,0,134348,0
16891,1605667,1,531,1,4,23,4,14,0,2,0,0,0,0,9,427,17,0,0,105568,1
16892,1722779,0,270,0,4,15,1,16,1,0,0,1,0,0,9,202,5,1,1,51075,0
16893,1402710,1,1358,0,9,37,16,13,1,1,0,1,0,0,33,1130,58,1,1,285069,0
16894,1219762,1,2468,0,23,96,27,19,1,5,0,1,0,0,53,2046,84,4,1,504473,0
16895,1980997,0,1351,0,11,61,12,4,0,2,0,0,0,0,34,1124,50,1,1,274360,0
16896,1483330,1,1308,0,16,51,6,14,0,2,0,0,0,0,28,1076,61,0,1,274551,0
16897,1048125,1,786,0,12,36,0,48,0,2,0,0,0,0,20,597,29,3,0,148235,0
16898,1538779,0,652,0,6,19,4,8,0,2,0,0,0,0,23,538,26,2,1,133427,0
16899,1185954,0,1224,0,10,47,7,1,0,3,0,0,0,0,32,1025,52,1,1,255123,0
16900,1219583,0,2128,1,13,87,29,20,1,2,0,1,0,0,62,1731,89,0,1,431493,1
16901,1657631,0,403,0,0,18,0,40,1,1,0,1,0,0,5,297,12,0,0,73350,0
16902,1540862,1,3406,0,36,129,25,16,0,11,0,0,0,0,85,2810,138,4,1,696694,0
16903,1497881,0,7986,1,59,277,81,7,0,12,0,0,0,0,195,6746,323,7,1,1675603,1
16904,1741677,0,917,0,2,33,11,1,1,2,0,1,0,0,25,778,33,1,0,189920,0
16905,1870318,0,2236,2,20,84,18,23,1,7,0,1,0,0,37,1853,90,5,3,459800,1
16906,1851696,1,902,0,5,30,6,28,1,3,0,1,0,0,19,745,30,0,1,184109,0
16907,1402895,0,975,0,7,47,0,55,0,4,0,0,0,0,20,756,35,0,0,187179,0
16908,1414404,1,756,0,6,26,3,4,1,3,0,1,0,0,21,635,24,0,1,161864,0
16909,1044876,1,709,0,8,23,4,30,1,3,0,1,0,0,17,556,29,0,1,140522,0
16910,1334839,1,6320,2,69,227,52,41,1,15,0,1,0,0,147,5263,239,2,1,1307981,1
16911,1748262,1,2782,2,27,102,32,26,0,6,0,0,0,0,62,2303,105,1,2,575846,1
16912,1433765,0,3396,0,23,110,28,34,0,7,0,0,0,0,63,2868,151,2,1,704366,0
16913,1239099,0,373,0,2,17,5,0,1,1,0,1,0,0,9,303,13,0,1,76837,0
16914,1416206,1,3498,0,34,118,27,23,1,8,0,1,0,0,89,2902,159,3,1,724106,0
16915,1202075,1,743,0,9,43,1,35,0,1,0,0,0,0,13,560,32,0,1,142870,0
16916,1762547,0,621,0,5,31,11,26,0,1,0,0,0,0,8,483,22,0,1,119333,0
16917,1360383,1,3827,2,36,126,29,41,0,3,0,0,0,0,105,3165,168,4,2,790590,1
